MQ2,MQ3,MQ4,MQ6,MQ7,MQ8,MQ135,target
0.70927,0.76877,1.28929,0.55027,0.85303,1.85756,0.99203,healthy
0.70815,0.76902,1.28866,0.55064,0.85365,1.85793,0.99178,healthy
0.70602,0.7684,1.28904,0.55064,0.8514,1.85706,0.99103,healthy
0.70477,0.76765,1.28941,0.55052,0.85115,1.85181,0.98853,healthy
0.70727,0.76865,1.29104,0.55064,0.85278,1.85656,0.99053,healthy
0.70715,0.7689,1.28891,0.55089,0.85315,1.85193,0.98903,healthy
0.7059,0.77002,1.28929,0.55027,0.85253,1.85356,0.98778,healthy
0.70615,0.76965,1.28616,0.55064,0.8474,1.85556,0.98978,healthy
0.70565,0.7679,1.28616,0.55089,0.85065,1.85143,0.98691,healthy
0.70302,0.76815,1.28704,0.55077,0.85078,1.84993,0.98866,healthy
0.70177,0.7664,1.28466,0.55002,0.8479,1.84731,0.98628,healthy
0.70277,0.76777,1.28741,0.55027,0.84865,1.84718,0.98553,healthy
0.70215,0.76652,1.28691,0.55039,0.84703,1.84668,0.98541,healthy
0.70065,0.76715,1.27829,0.55077,0.84853,1.84581,0.98466,healthy
0.6989,0.76565,1.28266,0.55039,0.8479,1.85031,0.98616,healthy
0.69865,0.76465,1.28304,0.55027,0.84578,1.84493,0.98403,healthy
0.69965,0.76652,1.28529,0.55052,0.84628,1.84231,0.98641,healthy
0.69965,0.76527,1.28316,0.55077,0.84528,1.84468,0.98528,healthy
0.69715,0.76465,1.28141,0.55014,0.84465,1.84381,0.98265,healthy
0.69802,0.76465,1.28279,0.55077,0.84415,1.84256,0.98391,healthy
0.69715,0.7659,1.28404,0.55052,0.84503,1.84256,0.98416,healthy
0.69627,0.76502,1.28266,0.55052,0.8449,1.84606,0.98341,healthy
0.69377,0.76277,1.27954,0.55014,0.8424,1.84518,0.98428,healthy
0.69465,0.7629,1.27979,0.55052,0.84178,1.83993,0.98065,healthy
0.69265,0.7629,1.27816,0.55114,0.84203,1.84006,0.98053,healthy
0.6939,0.76227,1.27929,0.55052,0.8409,1.83506,0.98053,healthy
0.6934,0.7644,1.28066,0.55039,0.8429,1.84056,0.98078,healthy
0.69202,0.76302,1.27829,0.55052,0.84253,1.84018,0.9799,healthy
0.69152,0.7644,1.28029,0.55039,0.84265,1.84168,0.9799,healthy
0.69027,0.76215,1.27741,0.55014,0.84065,1.83931,0.98078,healthy
0.68952,0.76152,1.27654,0.55027,0.83928,1.84143,0.98078,healthy
0.6889,0.76065,1.27554,0.55052,0.83865,1.84081,0.98103,healthy
0.68927,0.76015,1.27629,0.55014,0.8389,1.83918,0.97878,healthy
0.68752,0.7604,1.27454,0.55052,0.83915,1.83918,0.98053,healthy
0.68702,0.76015,1.27454,0.55027,0.8369,1.83968,0.9784,healthy
0.68815,0.7554,1.27416,0.55064,0.83928,1.83518,0.97815,healthy
0.68777,0.75965,1.27504,0.55027,0.83678,1.83418,0.97828,healthy
0.68702,0.7604,1.27629,0.55052,0.8354,1.83493,0.97653,healthy
0.68627,0.76027,1.27379,0.55027,0.83778,1.83431,0.9769,healthy
0.68677,0.7619,1.27641,0.55064,0.8389,1.83406,0.97628,healthy
0.68465,0.7594,1.27154,0.55064,0.83753,1.83743,0.97703,healthy
0.68402,0.75927,1.27141,0.55027,0.83603,1.83106,0.97553,healthy
0.68315,0.75902,1.27154,0.55014,0.83515,1.83618,0.97703,healthy
0.68152,0.75865,1.27141,0.55027,0.83465,1.83518,0.9699,healthy
0.68327,0.7584,1.27329,0.55039,0.8364,1.83093,0.97478,healthy
0.68177,0.75877,1.27029,0.55027,0.83528,1.83456,0.97628,healthy
0.68127,0.75765,1.26979,0.55039,0.83303,1.82956,0.97215,healthy
0.6819,0.75752,1.26929,0.55027,0.83278,1.83081,0.97503,healthy
0.6804,0.75727,1.26816,0.55052,0.8284,1.82968,0.9729,healthy
0.6804,0.75827,1.26941,0.55052,0.83315,1.83356,0.9734,healthy
0.68077,0.7594,1.27141,0.55089,0.83403,1.82956,0.9724,healthy
0.6784,0.75765,1.26754,0.55064,0.8334,1.83168,0.97428,healthy
0.6779,0.75627,1.26666,0.55064,0.83065,1.82606,0.96953,healthy
0.67427,0.75627,1.26716,0.55052,0.83028,1.82668,0.97228,healthy
0.67665,0.7559,1.26591,0.55077,0.8299,1.82931,0.97303,healthy
0.67677,0.75627,1.26829,0.55064,0.83128,1.82943,0.97265,healthy
0.67477,0.75352,1.26454,0.55064,0.83015,1.82806,0.97253,healthy
0.67552,0.75652,1.26704,0.55052,0.82928,1.82506,0.96978,healthy
0.67565,0.7549,1.26479,0.55064,0.83028,1.82306,0.96903,healthy
0.67427,0.75615,1.26566,0.55089,0.8299,1.82256,0.96853,healthy
0.67577,0.75627,1.26754,0.55077,0.82878,1.82356,0.96903,healthy
0.6749,0.75627,1.26604,0.55052,0.8294,1.82718,0.97115,healthy
0.67227,0.7539,1.26266,0.55052,0.82753,1.82618,0.97053,healthy
0.67302,0.75415,1.26304,0.55089,0.82653,1.82081,0.96778,healthy
0.67215,0.7534,1.26416,0.55102,0.82803,1.82068,0.96715,healthy
0.67152,0.75502,1.26391,0.55077,0.82753,1.81993,0.96665,healthy
0.66902,0.75315,1.26016,0.55052,0.82528,1.82193,0.96878,healthy
0.66965,0.75465,1.26266,0.55077,0.82653,1.81818,0.96528,healthy
0.66802,0.7539,1.25991,0.55052,0.82565,1.82168,0.96715,healthy
0.66902,0.75365,1.25866,0.55102,0.8249,1.82206,0.9664,healthy
0.66652,0.75177,1.25791,0.55052,0.82328,1.81993,0.9659,healthy
0.66715,0.7544,1.25954,0.55102,0.82528,1.82043,0.96615,healthy
0.66577,0.7519,1.25741,0.55064,0.8224,1.81643,0.96365,healthy
0.66615,0.75365,1.26016,0.55027,0.82403,1.81831,0.9634,healthy
0.6644,0.75127,1.25479,0.55039,0.8154,1.81906,0.96253,healthy
0.66527,0.75165,1.25891,0.55052,0.8224,1.81456,0.96278,healthy
0.66315,0.75227,1.25754,0.55052,0.82203,1.81356,0.96178,healthy
0.66365,0.75215,1.25579,0.55077,0.82165,1.81781,0.9634,healthy
0.66152,0.75015,1.25354,0.55039,0.81902,1.81693,0.96328,healthy
0.66215,0.75152,1.25616,0.55089,0.81902,1.81143,0.9624,healthy
0.66052,0.7514,1.25354,0.55052,0.8174,1.81381,0.96265,healthy
0.65965,0.74952,1.25241,0.55077,0.81928,1.81506,0.96228,healthy
0.66202,0.75215,1.25604,0.55102,0.82003,1.81143,0.96265,healthy
0.66077,0.75015,1.25566,0.55027,0.8189,1.80956,0.95915,healthy
0.65777,0.74952,1.25066,0.55064,0.81815,1.81293,0.96128,healthy
0.6589,0.74877,1.25079,0.55052,0.81527,1.80856,0.95803,healthy
0.65765,0.7489,1.24954,0.55089,0.81665,1.81181,0.96003,healthy
0.65652,0.74815,1.24954,0.55077,0.81415,1.80843,0.95815,healthy
0.6554,0.74752,1.24791,0.55064,0.81352,1.80643,0.9564,healthy
0.6554,0.74852,1.24966,0.55139,0.8124,1.80543,0.95603,healthy
0.65527,0.7489,1.25066,0.55077,0.81427,1.80556,0.95715,healthy
0.65139,0.74827,1.24641,0.55039,0.81152,1.80931,0.95703,healthy
0.65352,0.7489,1.24941,0.55064,0.81115,1.80468,0.95465,healthy
0.65239,0.7479,1.24754,0.55014,0.81227,1.79843,0.95703,healthy
0.65239,0.74727,1.24566,0.55089,0.81102,1.80431,0.9544,healthy
0.65102,0.7484,1.24829,0.55027,0.81227,1.80268,0.95415,healthy
0.64914,0.7459,1.24491,0.55064,0.81127,1.80606,0.95503,healthy
0.64839,0.74577,1.24354,0.55064,0.81065,1.80155,0.95278,healthy
0.64814,0.7469,1.23966,0.55039,0.80965,1.80368,0.95203,healthy
0.64589,0.7469,1.24391,0.55027,0.80902,1.80331,0.95315,healthy
0.64552,0.7449,1.23979,0.55064,0.80777,1.80218,0.95228,healthy
0.64614,0.7444,1.24141,0.55064,0.80502,1.7983,0.94965,healthy
0.64477,0.74602,1.24204,0.55114,0.80702,1.80155,0.95203,healthy
0.64314,0.74327,1.23904,0.55039,0.80452,1.80068,0.95115,healthy
0.64377,0.74577,1.23916,0.55052,0.80715,1.80193,0.9509,healthy
0.64239,0.74402,1.23329,0.55014,0.8059,1.79593,0.94915,healthy
0.64302,0.74352,1.24016,0.55064,0.8034,1.79493,0.94728,healthy
0.64089,0.74502,1.23816,0.55064,0.8039,1.79718,0.9494,healthy
0.63989,0.74277,1.23941,0.55052,0.80177,1.79343,0.94653,healthy
0.64002,0.74365,1.23854,0.55052,0.80265,1.79293,0.94578,healthy
0.63877,0.74427,1.23691,0.55052,0.80252,1.79618,0.94753,healthy
0.63752,0.74215,1.23404,0.55089,0.80052,1.79618,0.94753,healthy
0.63802,0.74202,1.23579,0.55064,0.7994,1.79068,0.94453,healthy
0.63714,0.74027,1.23554,0.55039,0.79802,1.79493,0.94615,healthy
0.63627,0.74127,1.23366,0.55089,0.79827,1.7898,0.9429,healthy
0.63764,0.74277,1.23591,0.55102,0.79765,1.78955,0.9429,healthy
0.63464,0.74315,1.23304,0.55052,0.8004,1.79368,0.94553,healthy
0.63552,0.74115,1.23316,0.55077,0.79765,1.78868,0.94328,healthy
0.63389,0.74265,1.23316,0.55077,0.79715,1.78905,0.94378,healthy
0.63227,0.74015,1.22866,0.55089,0.79602,1.7883,0.94228,healthy
0.63352,0.74127,1.23104,0.55089,0.7969,1.78618,0.94028,healthy
0.63239,0.7409,1.23104,0.55064,0.79677,1.78943,0.94253,healthy
0.63002,0.73915,1.22691,0.55052,0.79427,1.78955,0.94203,healthy
0.63102,0.73852,1.22916,0.55064,0.79577,1.78018,0.94165,healthy
0.62877,0.73465,1.22554,0.55039,0.7934,1.78218,0.93953,healthy
0.62964,0.73902,1.22804,0.55102,0.79515,1.78393,0.93853,healthy
0.63014,0.7404,1.22879,0.55039,0.79452,1.7843,0.93865,healthy
0.62902,0.74002,1.22704,0.55089,0.7949,1.78843,0.94103,healthy
0.62727,0.7379,1.22379,0.55102,0.79327,1.78693,0.94003,healthy
0.62802,0.7394,1.22716,0.55064,0.79252,1.7828,0.93728,healthy
0.62627,0.73865,1.22629,0.55064,0.7924,1.78668,0.93965,healthy
0.62414,0.73727,1.22266,0.55089,0.7919,1.7848,0.93828,healthy
0.62527,0.7374,1.22304,0.55077,0.7919,1.78218,0.9369,healthy
0.62514,0.7384,1.22529,0.55064,0.7939,1.78605,0.93815,healthy
0.62477,0.73715,1.22479,0.55052,0.7919,1.7818,0.93678,healthy
0.62189,0.73815,1.22066,0.55077,0.79302,1.78205,0.93515,healthy
0.62464,0.73852,1.22354,0.55064,0.79277,1.7788,0.9359,healthy
0.62489,0.73927,1.22416,0.55064,0.79327,1.7843,0.93878,healthy
0.62439,0.73752,1.22116,0.55077,0.7909,1.7858,0.93653,healthy
0.62664,0.73952,1.22254,0.55077,0.79127,1.78493,0.93778,healthy
0.62764,0.73827,1.22004,0.55052,0.79127,1.78493,0.9374,healthy
0.62902,0.73927,1.22029,0.55039,0.7924,1.76843,0.93553,healthy
0.63114,0.73915,1.21891,0.55089,0.79102,1.78105,0.93678,healthy
0.63227,0.74165,1.22104,0.55089,0.79265,1.78455,0.93778,healthy
0.63214,0.73915,1.21416,0.55102,0.79015,1.77293,0.93515,healthy
0.63427,0.74077,1.22154,0.55027,0.78865,1.77868,0.9344,healthy
0.56939,0.73052,1.15579,0.55027,0.72727,1.77693,0.89715,azotemic
0.57002,0.73302,1.15754,0.55027,0.72702,1.7838,0.90015,azotemic
0.57077,0.73527,1.15916,0.55039,0.72627,1.79643,0.90515,azotemic
0.56739,0.73902,1.16329,0.55102,0.72765,1.80556,0.90853,azotemic
0.57539,0.7409,1.16429,0.55089,0.7269,1.80993,0.91015,azotemic
0.57464,0.74002,1.16154,0.55089,0.72465,1.81918,0.91403,azotemic
0.57727,0.7434,1.16366,0.55064,0.72315,1.82668,0.91728,azotemic
0.57852,0.7449,1.16691,0.55064,0.7254,1.83493,0.91978,azotemic
0.57239,0.74465,1.16541,0.55039,0.72327,1.84243,0.92228,azotemic
0.58102,0.74627,1.16829,0.55002,0.7239,1.84481,0.92403,azotemic
0.58152,0.7489,1.17129,0.55064,0.7249,1.85093,0.9264,azotemic
0.58339,0.7499,1.17241,0.55089,0.72452,1.86081,0.93053,azotemic
0.58552,0.75027,1.17354,0.55064,0.72415,1.86993,0.93415,azotemic
0.58689,0.7519,1.17404,0.55077,0.72415,1.87368,0.9349,azotemic
0.58702,0.75115,1.17241,0.55027,0.72202,1.88193,0.9354,azotemic
0.58864,0.75265,1.17379,0.55027,0.7219,1.87918,0.93878,azotemic
0.59064,0.7494,1.17779,0.55027,0.72152,1.88881,0.94028,azotemic
0.59252,0.7544,1.17616,0.55077,0.7229,1.89643,0.9434,azotemic
0.59389,0.75527,1.17791,0.55052,0.72202,1.88843,0.9464,azotemic
0.59702,0.75852,1.18204,0.55077,0.72402,1.90756,0.94953,azotemic
0.59852,0.75915,1.18354,0.55039,0.72415,1.90206,0.95115,azotemic
0.59952,0.75965,1.18354,0.55052,0.72465,1.92081,0.95303,azotemic
0.60002,0.75915,1.18191,0.55027,0.72352,1.92493,0.9549,azotemic
0.60302,0.76127,1.18591,0.55064,0.72502,1.93018,0.9564,azotemic
0.60464,0.76177,1.18466,0.55064,0.72477,1.93406,0.95815,azotemic
0.60552,0.76115,1.18654,0.55052,0.72052,1.92556,0.95765,azotemic
0.60764,0.76252,1.18841,0.55052,0.72352,1.94293,0.96153,azotemic
0.60964,0.7609,1.18841,0.55039,0.72415,1.94081,0.96015,azotemic
0.61127,0.76265,1.18966,0.55089,0.72402,1.94506,0.96353,azotemic
0.61289,0.7644,1.18741,0.55077,0.72552,1.95468,0.96565,azotemic
0.61477,0.76515,1.19129,0.55052,0.72615,1.95206,0.9639,azotemic
0.61527,0.76627,1.19241,0.55064,0.72752,1.95481,0.96815,azotemic
0.61639,0.7644,1.19029,0.55077,0.72615,1.95793,0.96578,azotemic
0.61902,0.7669,1.19104,0.55089,0.72802,1.96631,0.96978,azotemic
0.62077,0.76727,1.19254,0.55052,0.72827,1.96906,0.97078,azotemic
0.62314,0.76815,1.19291,0.55064,0.72677,1.96306,0.97228,azotemic
0.62527,0.7669,1.19529,0.55039,0.7279,1.96931,0.97078,azotemic
0.62577,0.7674,1.19429,0.55052,0.72827,1.97331,0.9709,azotemic
0.62889,0.76815,1.19741,0.55039,0.72865,1.97569,0.97278,azotemic
0.63089,0.77015,1.19854,0.55052,0.73102,1.97731,0.97653,azotemic
0.63189,0.76877,1.19804,0.55064,0.73152,1.98081,0.97478,azotemic
0.63527,0.77152,1.20029,0.55089,0.73215,1.98281,0.9759,azotemic
0.63689,0.7724,1.20129,0.55077,0.73315,1.98494,0.97915,azotemic
0.63614,0.77165,1.19904,0.55064,0.7314,1.98694,0.97853,azotemic
0.63802,0.77027,1.19966,0.55064,0.7314,1.99119,0.98078,azotemic
0.63977,0.77115,1.20091,0.55077,0.72852,1.98956,0.9794,azotemic
0.64114,0.77202,1.20054,0.55027,0.73227,1.99106,0.97965,azotemic
0.64464,0.77365,1.20416,0.55064,0.7339,1.99369,0.98078,azotemic
0.64477,0.7724,1.20179,0.55077,0.7334,1.99456,0.9814,azotemic
0.64789,0.77427,1.20516,0.55102,0.7354,1.99506,0.98203,azotemic
0.64977,0.77302,1.20466,0.55052,0.73377,1.99606,0.98478,azotemic
0.65214,0.77552,1.20354,0.55052,0.73627,2.00506,0.98641,azotemic
0.65327,0.77377,1.20454,0.55064,0.73427,2.00156,0.98491,azotemic
0.6554,0.7749,1.20791,0.55052,0.73565,2.00344,0.98791,azotemic
0.65514,0.77477,1.20416,0.55027,0.73565,2.00306,0.98628,azotemic
0.65802,0.7769,1.20804,0.55064,0.73765,2.00331,0.98691,azotemic
0.66015,0.7754,1.20854,0.55064,0.7364,2.00706,0.98916,azotemic
0.66127,0.77727,1.20854,0.55177,0.7379,2.01319,0.98991,azotemic
0.66327,0.7759,1.20791,0.55077,0.73677,2.00856,0.98816,azotemic
0.66252,0.77602,1.20691,0.55027,0.73715,2.00894,0.97865,azotemic
0.66715,0.77827,1.20916,0.55064,0.73915,2.01606,0.99141,azotemic
0.65765,0.77777,1.20716,0.55077,0.73902,2.01544,0.98928,azotemic
0.66852,0.77615,1.20954,0.55077,0.73902,2.01244,0.99041,azotemic
0.66977,0.77215,1.20654,0.55089,0.73765,2.01406,0.99166,azotemic
0.67177,0.77702,1.20891,0.55039,0.73865,2.01431,0.99128,azotemic
0.67452,0.77665,1.21004,0.55014,0.74065,2.02081,0.99416,azotemic
0.67615,0.7789,1.21041,0.55114,0.74065,2.01531,0.99216,azotemic
0.67765,0.77877,1.21029,0.55077,0.7409,2.02156,0.99491,azotemic
0.67802,0.77715,1.20766,0.55052,0.7394,2.01794,0.99316,azotemic
0.67965,0.77727,1.20766,0.55077,0.7399,2.02294,0.99266,azotemic
0.6819,0.7799,1.21141,0.55064,0.74052,2.02394,0.99641,azotemic
0.68452,0.77827,1.21091,0.55102,0.74102,2.02094,0.99491,azotemic
0.6854,0.77852,1.20879,0.55052,0.74127,2.01944,0.99303,azotemic
0.68902,0.7799,1.21279,0.55089,0.7429,2.02131,0.99616,azotemic
0.68952,0.7814,1.21091,0.55077,0.7444,2.02769,0.99778,azotemic
0.69077,0.78115,1.21016,0.55064,0.7444,2.02481,0.99791,azotemic
0.69227,0.78227,1.21104,0.55077,0.74502,2.03019,1.00041,azotemic
0.69465,0.78027,1.21254,0.55102,0.7439,2.02544,0.99791,azotemic
0.6949,0.78027,1.21066,0.55089,0.7444,2.02594,0.99778,azotemic
0.69727,0.78052,1.21129,0.55102,0.74427,2.02856,1.00053,azotemic
0.69952,0.78265,1.21429,0.55052,0.74615,2.03094,1.00191,azotemic
0.70215,0.7824,1.21216,0.55127,0.7454,2.03294,1.00166,azotemic
0.70427,0.78202,1.21466,0.55077,0.7414,2.02619,0.98828,azotemic
0.70527,0.7814,1.21279,0.55052,0.74502,2.03256,1.00178,azotemic
0.70677,0.7799,1.21341,0.55089,0.74502,2.02806,0.99978,azotemic
0.70665,0.78002,1.21004,0.55039,0.7449,2.03144,1.00041,azotemic
0.7084,0.78127,1.21166,0.55064,0.74665,2.03081,1.00128,azotemic
0.71052,0.7809,1.21166,0.55089,0.74327,2.03169,1.00166,azotemic
0.71165,0.78102,1.21254,0.55089,0.7484,2.03244,1.00291,azotemic
0.71477,0.78165,1.20379,0.55052,0.75277,2.04406,1.00853,azotemic
0.7224,0.78327,1.22316,0.55027,0.76415,2.05106,1.01578,azotemic
0.73352,0.7864,1.23429,0.55089,0.7794,2.06031,1.02291,azotemic
0.74852,0.79315,1.25441,0.55052,0.80115,2.07569,1.03491,azotemic
0.76815,0.7974,1.27129,0.55077,0.82353,2.09306,1.04728,azotemic
0.79052,0.80477,1.29416,0.55089,0.85415,2.11219,1.06341,azotemic
0.81427,0.81515,1.31742,0.55077,0.88203,2.13444,1.07866,azotemic
0.84328,0.82153,1.34204,0.55052,0.90715,2.14607,1.09253,azotemic
0.85678,0.8274,1.35367,0.55077,0.92003,2.15857,1.10253,azotemic
0.89003,0.83978,1.38329,0.55077,0.95153,2.17432,1.11528,azotemic
0.91478,0.84365,1.40304,0.55064,0.96903,2.18619,1.12878,azotemic
0.9399,0.8564,1.42129,0.55064,0.99166,2.20169,1.14078,azotemic
0.96653,0.86453,1.44179,0.55089,1.01278,2.21094,1.14954,azotemic
0.98778,0.8694,1.45554,0.55152,1.02716,2.22044,1.15929,azotemic
1.01341,0.87853,1.47505,0.55114,1.04428,2.23069,1.16766,azotemic
1.03441,0.8824,1.48792,0.55064,1.05466,2.23969,1.17654,azotemic
1.05528,0.89065,1.49905,0.55139,1.06791,2.24732,1.18366,azotemic
1.07778,0.89703,1.51617,0.55102,1.08053,2.25819,1.19129,azotemic
1.09353,0.8989,1.52255,0.55114,1.08741,2.25969,1.19616,azotemic
1.10266,0.9024,1.52905,0.55139,1.09328,2.26357,1.19929,azotemic
1.12166,0.9084,1.54192,0.55102,1.10116,2.26694,1.20479,azotemic
1.13503,0.90978,1.54717,0.55102,1.09278,2.27057,1.20866,azotemic
1.15129,0.91515,1.55567,0.55089,1.11316,2.28144,1.21579,azotemic
1.16541,0.91565,1.56392,0.55089,1.11491,2.27969,1.21816,azotemic
1.17941,0.91903,1.56855,0.55164,1.12041,2.28907,1.21741,azotemic
1.19266,0.92178,1.5753,0.55139,1.12341,2.28432,1.22329,azotemic
1.20391,0.92353,1.57905,0.55127,1.12653,2.28744,1.22579,azotemic
1.21779,0.92665,1.5888,0.55164,1.13178,2.29244,1.22804,azotemic
1.22479,0.9264,1.5903,0.55114,1.13028,2.27982,1.22966,azotemic
1.23466,0.9299,1.59617,0.55114,1.13241,2.2987,1.23429,azotemic
1.24254,0.93128,1.59442,0.55127,1.13628,2.2997,1.23529,azotemic
1.24754,0.92915,1.59967,0.55102,1.13391,2.3002,1.23641,azotemic
1.25729,0.9319,1.60355,0.55139,1.13378,2.29657,1.23316,azotemic
1.26529,0.93253,1.60517,0.55114,1.13703,2.30232,1.23566,azotemic
1.27504,0.93153,1.61192,0.55114,1.13503,2.29545,1.23916,azotemic
1.28116,0.93065,1.60967,0.55089,1.13391,2.30282,1.23941,azotemic
1.28741,0.93115,1.6153,0.55102,1.13303,2.29707,1.23316,azotemic
1.29229,0.9319,1.61542,0.55152,1.12641,2.30132,1.23941,azotemic
1.29654,0.9314,1.61705,0.55139,1.13241,2.29445,1.23641,azotemic
1.30129,0.92815,1.6168,0.55114,1.12916,2.2987,1.23766,azotemic
1.30466,0.92828,1.61692,0.55152,1.12803,2.29557,1.23641,azotemic
1.30941,0.92965,1.61717,0.55102,1.12878,2.29607,1.23641,azotemic
1.31517,0.93065,1.6208,0.55139,1.12766,2.29682,1.23866,azotemic
1.31917,0.92965,1.61017,0.55127,1.12691,2.30032,1.23904,azotemic
1.32279,0.92903,1.62217,0.55089,1.12616,2.29607,1.23554,azotemic
1.32629,0.92653,1.62242,0.55127,1.12491,2.29845,1.23766,azotemic
1.32654,0.92528,1.61817,0.55139,1.12041,2.29232,1.23216,azotemic
1.32854,0.92628,1.61805,0.55127,1.12116,2.29745,1.23441,azotemic
1.33192,0.9254,1.61892,0.55202,1.11778,2.29332,1.23491,azotemic
1.33504,0.92265,1.6193,0.55139,1.11541,2.2962,1.23691,azotemic
1.34092,0.9244,1.6233,0.55127,1.11453,2.2952,1.23616,azotemic
1.34342,0.9234,1.62267,0.55152,1.11466,2.28994,1.23341,azotemic
1.34567,0.92415,1.62392,0.55152,1.11566,2.29032,1.23279,azotemic
1.34392,0.92103,1.62005,0.55139,1.10441,2.28869,1.22991,azotemic
1.34579,0.92128,1.6208,0.55102,1.10966,2.28782,1.23204,azotemic
1.34842,0.9209,1.61892,0.55102,1.10903,2.29269,1.23141,azotemic
1.34767,0.9189,1.6208,0.55114,1.10941,2.29219,1.23441,azotemic
1.33904,0.9179,1.61955,0.55127,1.10241,2.29082,1.23416,azotemic
1.35642,0.91715,1.6223,0.55114,1.10316,2.28432,1.23079,azotemic
1.35554,0.91578,1.61917,0.55114,1.10166,2.28319,1.23054,azotemic
1.35367,0.91803,1.62105,0.55114,1.10291,2.28869,1.23104,azotemic
1.35729,0.9154,1.62255,0.55114,1.10078,2.28219,1.22991,azotemic
1.35954,0.9144,1.61842,0.55139,1.09691,2.28082,1.22891,azotemic
1.36492,0.9169,1.62205,0.55127,1.09866,2.28182,1.23254,azotemic
1.36517,0.91578,1.62217,0.55127,1.09453,2.28007,1.22804,azotemic
1.36267,0.91528,1.6183,0.55139,1.09578,2.28469,1.23029,azotemic
1.36767,0.91353,1.6183,0.55127,1.09278,2.28344,1.23004,azotemic
1.36892,0.9114,1.61605,0.55114,1.08966,2.28232,1.22954,azotemic
1.36954,0.9129,1.61955,0.55152,1.09103,2.27432,1.22891,azotemic
1.36804,0.9119,1.61405,0.55139,1.08641,2.27557,1.22641,azotemic
1.37129,0.9114,1.6168,0.55102,1.08753,2.27707,1.22729,azotemic
1.37042,0.90815,1.6138,0.55102,1.08316,2.27319,1.22316,azotemic
1.37004,0.90765,1.61242,0.55202,1.08178,2.27757,1.22604,azotemic
1.37304,0.90878,1.6153,0.55102,1.08003,2.27494,1.22529,azotemic
1.37167,0.90703,1.61255,0.55102,1.07803,2.27157,1.22279,azotemic
1.37329,0.90865,1.59255,0.55114,1.07766,2.27607,1.22541,azotemic
1.37304,0.90528,1.61105,0.55089,1.07628,2.27519,1.22466,azotemic
1.37629,0.90578,1.61367,0.55114,1.07728,2.27419,1.22404,azotemic
1.37692,0.9059,1.61217,0.55114,1.07578,2.27194,1.22329,azotemic
1.37717,0.9049,1.6118,0.55127,1.07416,2.26944,1.21954,azotemic
1.37842,0.90528,1.60842,0.55239,1.06903,2.27194,1.22254,azotemic
1.37842,0.90353,1.61042,0.55152,1.07103,2.26994,1.22154,azotemic
1.37492,0.90053,1.60705,0.55127,1.06978,2.26594,1.21866,azotemic
1.37654,0.89978,1.60455,0.55164,1.06453,2.26844,1.21566,azotemic
1.37629,0.90115,1.60767,0.55139,1.06716,2.26132,1.22004,azotemic
1.38154,0.9019,1.60667,0.55127,1.06778,2.26332,1.21754,azotemic
1.37879,0.89878,1.60392,0.55139,1.06566,2.26157,1.21641,azotemic
1.38167,0.90015,1.60667,0.55152,1.06441,2.26119,1.21566,azotemic
1.37979,0.89715,1.60255,0.55139,1.06016,2.26357,1.21579,azotemic
1.38479,0.89903,1.60542,0.55164,1.06216,2.26357,1.21741,azotemic
1.38342,0.89628,1.60417,0.55152,1.06128,2.26532,1.21816,azotemic
1.38154,0.89703,1.60505,0.55139,1.05928,2.25732,1.21516,azotemic
1.38629,0.89765,1.60405,0.55164,1.05953,2.26357,1.21441,azotemic
1.38567,0.89753,1.60342,0.55139,1.05603,2.26307,1.21516,azotemic
1.38692,0.89715,1.6018,0.55139,1.05728,2.25657,1.21491,azotemic
1.38717,0.89453,1.60142,0.55139,1.05478,2.26094,1.21641,azotemic
1.38867,0.89703,1.60267,0.55152,1.05453,2.25644,1.21341,azotemic
1.38804,0.8959,1.6003,0.55164,1.05516,2.26132,1.21641,azotemic
1.38454,0.89428,1.59655,0.55127,1.05203,2.23244,1.21241,azotemic
1.38767,0.8949,1.5958,0.55139,1.05016,2.25132,1.21204,azotemic
1.38542,0.89215,1.5948,0.55114,1.04878,2.25507,1.21316,azotemic
1.38529,0.89115,1.5938,0.55077,1.04728,2.25194,1.21141,azotemic
1.38717,0.89278,1.59467,0.55127,1.04878,2.25619,1.21404,azotemic
1.38567,0.88915,1.59192,0.55114,1.04416,2.25557,1.21029,azotemic
1.38567,0.88965,1.59467,0.55177,1.04603,2.24907,1.20879,azotemic
1.38904,0.89078,1.59305,0.55102,1.04428,2.24732,1.20729,azotemic
1.38929,0.89003,1.59192,0.55164,1.04378,2.25269,1.21154,azotemic
1.38979,0.8884,1.59205,0.55177,1.04391,2.24682,1.20854,azotemic
1.38842,0.88728,1.58917,0.55114,1.04003,2.24669,1.20804,azotemic
1.38954,0.88915,1.59042,0.55114,1.04166,2.25119,1.21029,azotemic
1.38654,0.8874,1.58605,0.55139,1.04028,2.25044,1.20941,azotemic
1.38629,0.88478,1.58405,0.55114,1.03691,2.24869,1.20541,azotemic
1.38642,0.88603,1.58392,0.55202,1.03491,2.24244,1.20566,azotemic
1.38692,0.88428,1.58267,0.55089,1.03316,2.24757,1.20129,azotemic
1.39017,0.88578,1.58455,0.55102,1.03591,2.24382,1.20679,azotemic
1.38642,0.88215,1.5798,0.55077,1.03166,2.24194,1.20566,azotemic
1.38954,0.88378,1.58292,0.55114,1.03266,2.23919,1.20629,azotemic
